task_id,annotator_id,task,ground_truth,answer
55,23,enormously entertaining for moviegoers of any age . ,0,0
56,23,"' . . . despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",0,0
57,23,"the cast has a high time , but de broca has little enthusiasm for such antique pulp . ",1,1
58,23,amazingly lame . ,1,1
59,23, . . . a polished and relatively sincere piece of escapism . ,0,0
55,24,enormously entertaining for moviegoers of any age . ,0,0
56,24,"' . . . despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",0,0
57,24,"the cast has a high time , but de broca has little enthusiasm for such antique pulp . ",1,0
58,24,amazingly lame . ,1,1
59,24, . . . a polished and relatively sincere piece of escapism . ,0,0
60,21,"at times , however , dogtown and z-boys lapses into an insider's lingo and mindset that the uninitiated may find hard to follow , or care about . ",1,0
61,21,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia . ",0,0
62,21,classic cinema served up with heart and humor,0,0
63,21,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises,1,1
64,21,less-than-compelling documentary of a yiddish theater clan . ,1,1
60,9,"at times , however , dogtown and z-boys lapses into an insider's lingo and mindset that the uninitiated may find hard to follow , or care about . ",1,1
61,9,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia . ",0,0
62,9,classic cinema served up with heart and humor,0,0
63,9,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises,1,1
64,9,less-than-compelling documentary of a yiddish theater clan . ,1,1
60,25,"at times , however , dogtown and z-boys lapses into an insider's lingo and mindset that the uninitiated may find hard to follow , or care about . ",1,1
61,25,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia . ",0,0
62,25,classic cinema served up with heart and humor,0,0
63,25,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises,1,0
64,25,less-than-compelling documentary of a yiddish theater clan . ,1,1
60,1,"at times , however , dogtown and z-boys lapses into an insider's lingo and mindset that the uninitiated may find hard to follow , or care about . ",1,1
61,1,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia . ",0,0
62,1,classic cinema served up with heart and humor,0,0
63,1,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises,1,1
64,1,less-than-compelling documentary of a yiddish theater clan . ,1,1
60,26,"at times , however , dogtown and z-boys lapses into an insider's lingo and mindset that the uninitiated may find hard to follow , or care about . ",1,1
61,26,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia . ",0,0
62,26,classic cinema served up with heart and humor,0,0
63,26,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises,1,1
64,26,less-than-compelling documentary of a yiddish theater clan . ,1,1
65,27,'this movie sucks . ',1,1
66,27,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them . ",1,1
67,27,  the best disney movie since the lion king  ,0,0
68,27,candid camera on methamphetamines . ,0,0
69,27,"it's mildly sentimental , unabashedly consumerist . . . studiously inoffensive and completely disposable . ",1,0
65,4,'this movie sucks . ',1,1
66,4,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them . ",1,1
67,4,  the best disney movie since the lion king  ,0,0
68,4,candid camera on methamphetamines . ,0,1
69,4,"it's mildly sentimental , unabashedly consumerist . . . studiously inoffensive and completely disposable . ",1,1
65,13,'this movie sucks . ',1,1
66,13,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them . ",1,1
67,13,  the best disney movie since the lion king  ,0,0
68,13,candid camera on methamphetamines . ,0,1
69,13,"it's mildly sentimental , unabashedly consumerist . . . studiously inoffensive and completely disposable . ",1,1
65,28,'this movie sucks . ',1,1
66,28,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them . ",1,1
67,28,  the best disney movie since the lion king  ,0,0
68,28,candid camera on methamphetamines . ,0,1
69,28,"it's mildly sentimental , unabashedly consumerist . . . studiously inoffensive and completely disposable . ",1,1
65,7,'this movie sucks . ',1,1
66,7,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them . ",1,1
67,7,  the best disney movie since the lion king  ,0,0
68,7,candid camera on methamphetamines . ,0,0
69,7,"it's mildly sentimental , unabashedly consumerist . . . studiously inoffensive and completely disposable . ",1,1
70,4,dripping with cliche and bypassing no opportunity to trivialize the material . ,1,1
71,4,the riveting performances by the incredibly flexible cast make love a joy to behold . ,0,0
72,4,"drug abuse , infidelity and death aren't usually comedy fare , but turpin's film allows us to chuckle through the angst . ",0,0
73,4,"scores no points for originality , wit , or intelligence . it's a cookie-cutter movie , a cut-and-paste job . ",1,1
74,4,kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business . ,1,1
70,12,dripping with cliche and bypassing no opportunity to trivialize the material . ,1,1
71,12,the riveting performances by the incredibly flexible cast make love a joy to behold . ,0,0
72,12,"drug abuse , infidelity and death aren't usually comedy fare , but turpin's film allows us to chuckle through the angst . ",0,0
73,12,"scores no points for originality , wit , or intelligence . it's a cookie-cutter movie , a cut-and-paste job . ",1,1
74,12,kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business . ,1,1
70,1,dripping with cliche and bypassing no opportunity to trivialize the material . ,1,1
71,1,the riveting performances by the incredibly flexible cast make love a joy to behold . ,0,0
72,1,"drug abuse , infidelity and death aren't usually comedy fare , but turpin's film allows us to chuckle through the angst . ",0,0
73,1,"scores no points for originality , wit , or intelligence . it's a cookie-cutter movie , a cut-and-paste job . ",1,1
